"Data Source","World Development Indicators",

"Last Updated Date","2017-08-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Paraguay","PRY","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1251.8","1309","1273","1309.1","1347.8","1130.9","1329.8","1061.7","1235.6","1266.2","1257.4","1117.2","1363","1414.5","1373.3","1410.9","1418.9","1341.3","1495.7","1582.2","1527.8","1480.3","1501.8","1442","1748.3","1678.9","1998","1926.6","1765.9","1979.3","1768.4","1966.8","1967.4","1790.4","2462.8","1989.6","2261.7","1998.3","2205.3","1844.6","2160.3","2090.4","2323.5","2445.8","2115.3","2422.7","2334.4","2681.3","2357.4","3456.9","3481.8","3035.7","3683.2","3276.7","","",
"West Bank and Gaza","PSE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1111.3","1651.8","1622.6","1353","1555.7","653.6","2184.6","1277","2296.7","2053.6","1930.3","2094.2","2048.7","1749.6","1240.7","1214.2","1648.6","1588.9","1963.9","2188.2","1850.6","","",
"Pacific island small states","PSS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1697.29459459459","1701.04353293851","1742.57924052567","1707.19729123688","1688.85381495286","1640.03518971198","1657.58336912877","1961.76480980423","1719.96910659175","1825.1550740119","1879.00683191732","1864.25028195489","1942.69906580016","1843.23460994246","2073.76475111626","2191.64355391952","1993.6936123348","1938.0281729961","2185.14945265852","2263.730049558","2322.41681927032","2241.1110850844","2072.75859905521","2132.2194379703","2301.1738545338","2130.51710442433","1790.97413113579","2219.94865512995","2209.80257619016","2049.72372327387","2229.45111246778","2077.76698983945","2172.32521789657","2170.19862897126","2427.64514746403","2018.41382847038","2083.07418113562","830.495694242864","2489.58017512348","2354.98230769231","2144.31360201511","2152.71837761155","2102.09380550141","2088.56797947116","2123.36735695986","2101.47597555242","2298.11125242248","1971.24535626536","2231.33124201561","1923.37012987013","1946.12077922078","1808.56364670205","1855.65001629726","1816.68245384741","","",
"Post-demographic dividend","PST","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2177.90583580428","2386.40248030469","2465.39216907696","2402.39549328247","2594.04429166059","2638.20585915761","2720.07042739668","2777.77822632729","2915.61945911349","2824.00173225967","3185.68327970879","3223.31987028466","3185.97781328902","2933.18123459222","3133.42795014207","3122.98479865134","3248.70779038864","3582.34291072919","3644.88346531113","3373.86364656542","3605.57125788735","3721.49126526955","3273.71334628695","3908.38984940937","4004.45370467905","3995.69463400924","3977.09013899612","3566.06101245916","3974.17048403277","4177.21729196501","4157.83513316786","4240.21508605369","3897.77935857882","4372.47239648725","3981.03417131795","4324.28854999339","4338.03403275278","4515.65908265724","4547.00623107391","4553.39259567217","4539.8390315243","4354.9616286347","4450.63469945968","5099.2911073137","4868.61930553123","4642.55764406028","4796.48609680496","5118.72066114573","5223.86419016405","5104.71245640529","5214.28647407707","4835.81909295781","5558.26440218339","5824.20293454853","","",
"French Polynesia","PYF","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","3220","4360","3450","3630.8","3728.6","3430.8","2163.7","2569.1","2409.1","2623","2837.8","3758.2","3190.5","3238.5","3219.7","3262.4","3254.3","3227.2","3050","2897.4","2781.2","3145.4","3048.3","3169.8","3188","3377.8","3377","3362.6","3797.9","4099.4","4046.7","4074.7","3706.4","4121.6","3649.2","3547.4","4155.2","4921.9","6323.6","7592.6","6049.8","6076.4","6310.1","3724.3","","",
"Romania","ROU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1509.8","1452.3","1555.6","1659.5","1862.3","2037.9","2046","1918.3","1953.8","1801.7","2355.9","2711","2384.2","2295.4","2446.5","3116.4","2950.8","2898.8","2941","2993.9","2627.2","3313.1","2918.5","3195.4","3102.6","3181.1","2821","3265.9","3049.3","3010.8","3191.7","2128.3","2422.7","2772.8","3085.1","2430.3","3498.1","2620.3","3178.5","1860.4","3005.2","2513.8","2534.1","3995.3","3334.2","3102.3","1643","3247","2824.8","3329.1","3991.7","2363.1","3863.2","4069.2","","",
"Russian Federation","RUS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1743.2","1635.8","1457.8","1223.5","1389.4","1790","1301","1452.6","1563.4","1936.9","1972.1","1783.5","1882.6","1860.2","1886.9","1989.8","2387.3","2280.5","1842.8","2260.2","1858.8","2240.9","2444","","",
"Rwanda","RWA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","854","1359.1","1437.5","1361.9","1454.2","1070","1067.1","958.6","995.1","1122.1","1074.4","1066.9","1049.1","936","1074.8","1097.4","1110.1","1114.5","1086.3","1211.9","1105.3","1199.1","1157.7","1065.5","1226.3","1243.8","1282.9","1216.2","1154.6","1042.6","1258.1","962.9","1458.9","1035","1139.3","1262.9","1129.1","972.6","824.8","848.3","913.1","1028.4","944.3","959.3","1183.6","1137.9","1015","1276","1738.4","1919.1","2086.7","2144.2","2144.1","1980.7","","",
"South Asia","SAS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1018.98030015304","991.877612567078","1039.4064896432","1061.74808115344","949.056415658563","940.888316630597","1066.73096121683","1122.42727747456","1143.60138629118","1200.69142395345","1184.71778458381","1166.58379609985","1232.18162976514","1167.07007046355","1330.79723593943","1280.64770964757","1395.00463296383","1426.48882764046","1313.78445414896","1438.38129525465","1477.39711421761","1436.58620421703","1631.78653722227","1613.6956413723","1645.97697598674","1657.61548054453","1646.90587438201","1806.01061936279","1945.49897568425","1926.13908727729","1961.27283478481","2044.77917320111","2099.93573667086","2095.48104371565","2127.0412220855","2189.70516344517","2228.538367387","2275.96767053387","2353.26614318016","2375.90527983385","2460.12443251717","2304.92461177375","2466.68217372878","2436.4345658713","2530.65321700906","2552.70226071254","2702.77620032572","2747.058071638","2738.69406834755","2802.58365582066","2952.15588572529","3040.16071041916","3054.94063424147","3083.46469678388","","",
"Saudi Arabia","SAU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1319.2","1317","1370.6","1350","1373.4","1362.6","1361.2","1139.5","1327.5","1277.3","734.7","714.2","563.5","730.2","837.8","659.1","751.8","744.6","799","587.6","1071.8","1864.9","2764","3235.1","3471.1","3840.3","4106","4127.2","4086.7","4244.8","4200.7","4191.6","4462.4","4546.5","3784.4","3429.5","3562.8","3540.5","3575.5","3516.4","3932","4047.6","4228.9","4675.2","4753.2","5047.1","5121.8","5221.3","4874.4","5507.8","5483.3","5164.2","5359.8","3639.6","","",
"Sudan","SDN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","913.1","811.2","877.6","783.6","698.8","605.3","908","668.5","802.6","721.2","756.6","604.7","604.2","672.1","692.6","776.8","648.9","722.4","544","629.5","760.1","480.3","494.1","290.4","559.8","565.4","364.8","628.3","369.4","463","681.2","651.6","503.2","508.3","424.9","607","430.5","594","429.5","505.2","626.2","487.2","643.7","657.2","505.8","644.8","729.5","567.1","587.3","451.7","563.8","537.3","592.8","682.7","","",
"Senegal","SEN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","549.4","544.3","573.3","588.3","588.7","530.8","636.3","461.2","699","475.6","655.7","370.9","508","740.5","708.2","706.8","508.1","833.2","616.8","547.4","904.7","684.3","573.3","612.1","819.9","761.7","841.4","712.1","847.3","795","825.7","787.7","841.6","745.4","873.8","758.5","698","669.1","802.9","878.7","886.7","651.3","1089.7","973.3","1200","878.7","722.1","1171.9","1133.6","1196.1","966.3","1228.9","1123","1110.2","","",
"Singapore","SGP","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1739.1","1833.3","1920","2000","2074.1","2210.1","1085.7","2341","1388.7","2726","2626.6","3344.3","3093.9","3096.4","2065.1","2952.2","3231.4","2875.7","3411.4","3684.7","3441.5","3302.4","3693.4","2917.8","2743.8","2760.1","","","","3571.4","4311.8","4283.3","4254.8","4226.3","4197.8","4386.1","3886.7","3939.4","4500","4649.5","4649.6","4598.4","3207.6","3125","3000","3350.5","3001.1","2545.5","2272.7","2074.9","2196.4","2077","1953.4","1829.7","","",
"Sierra Leone","SLE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","940.6","1211.3","1220.9","1360.2","1304","1319.9","1327.8","1318.8","1600.4","1357.5","1288.7","1356.7","1346.5","1381.1","1476.2","1427.1","1441.6","1438.1","1238.4","1251.1","1256.3","1309.5","1243.9","1536","1253.7","1477.5","1283.8","1222.9","1238.1","1201.7","1233.7","1234","1187.8","1161.1","1195","1253.3","1205.6","1111.6","1118.9","1078.2","998.2","995.9","1011.8","1000.1","1117.8","1347.6","1290.4","1350.3","1644.8","1745.9","1749.8","1538.4","1776.8","1841.6","","",
"El Salvador","SLV","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","937.8","1083.9","1148","1167.2","1082.2","1286.8","1219.4","1353.8","1389.5","1621.2","1677.2","1207.3","1817.8","1474.1","1706.1","1433.4","1447.2","1733.9","1708.7","1706","1691.3","1555","1671.3","1949.9","1809.4","1620.1","1555.1","1931","1948.7","1939.3","1633.5","2039.3","1986.9","1609.6","2051.3","2119.3","1736.3","1886.7","2250","2155.3","1909.7","2476.9","2472.5","2486.1","2632.7","2802.9","2615.2","2905.3","2726.9","2726","2492","2782.2","2713","2485.7","","",
"San Marino","SMR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","489.4","485.4","467.3","463.8","463.5","468.1","467.3","471.8","475.9","491","498.8","494.2","478.7","468.5","473.1","408.8","428.7","447","422.6","462.6","530.6","532.6","643.6","643.8","746.9","920.2","693.7","699.1","792.1","793.1","560.9","502.5","452.5","410.4","494.6","505.1","481.5","419.6","581.7","733","812.7","769.8","688","581.1","658.2","493.3","605.8","566.8","416.4","575.2","457.2","1190","964","760.7","","",
"Serbia","SRB","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4455.2","3232.6","4570.6","4601.1","4958.9","4751.4","3701.7","5157.8","5962.6","","",
"Sub-Saharan Africa (excluding high income)","SSA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","805.838846260799","821.990762225145","821.698496045164","789.580768903594","767.411357634551","771.993613619413","919.274176733614","794.03248758374","802.596411350746","829.32350899889","900.76569211453","917.265786307844","799.713655805162","1022.46699139366","1008.00081735415","953.142849954331","1016.45228176147","1031.64166741432","1007.44656719902","1064.53565374802","1239.83913593911","1075.89831130651","960.130496003621","923.476720285394","1055.75323686425","1050.10865817313","1035.18350495656","1098.37486419722","1130.65982670147","1053.16249842989","1063.94105816092","904.863454896268","1060.13650405155","1043.9971160861","990.877661855247","1137.37774244715","1053.55432062741","1071.63575275432","1108.99545554343","1130.84220782606","1129.46979941784","1134.53138341335","1112.20298027853","1175.10821222809","1166.40464446959","1236.65092864867","1216.766038126","1299.02854759603","1308.30725093156","1385.17628476584","1293.27652137532","1412.78924937293","1344.6517342217","1451.69798032468","","",
"South Sudan","SSD","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","692.4","765.6","1253.7","","",
"Sub-Saharan Africa","SSF","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","805.838846260799","821.990762225145","821.698496045164","789.580768903594","767.411357634551","771.993613619413","919.274176733614","794.03248758374","802.596411350746","829.32350899889","900.76569211453","917.265786307844","799.713655805162","1022.46699139366","1008.00081735415","953.142849954331","1016.45228176147","1031.64166741432","1007.44656719902","1064.53565374802","1239.83913593911","1075.89831130651","960.130496003621","923.476720285394","1055.75323686425","1050.10865817313","1035.18350495656","1098.37486419722","1130.65982670147","1053.16249842989","1063.94105816092","904.863454896268","1060.13650405155","1043.9971160861","990.877661855247","1137.37774244715","1053.55432062741","1071.63575275432","1108.99545554343","1130.84220782606","1129.46979941784","1134.53138341335","1112.20298027853","1175.10821222809","1166.40464446959","1236.65092864867","1216.766038126","1299.02854759603","1308.30725093156","1385.17628476584","1293.27652137532","1412.78924937293","1344.6517342217","1451.69798032468","","",
"Small states","SST","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","904.319105314546","1041.68513705753","1012.19179391773","1008.67482428666","1079.97077274759","968.073824355811","947.530003385172","895.778161401169","927.187280438253","857.666472091881","998.907165420095","1010.46041185487","866.930751138935","1186.61564309563","1126.51978898736","1068.01900642729","1275.99711125708","1325.32243999767","1237.1041095463","1203.65823125413","1213.4061483088","1225.35435109076","1168.966125507","1331.09017661341","1345.42408430546","1289.85504686051","1221.34207257025","1190.63856611866","1179.20383036409","1180.06153942661","1247.69826595166","1363.69240256286","1620.44306445205","1257.71651596555","1477.28557842237","1470.54018510314","1467.11149266742","1483.52725445469","1370.13093926628","1373.50254375799","1511.49355955335","1421.92386508439","1493.84910635976","1513.48043018813","1602.14159416378","1483.97726949963","1644.67867238863","1607.60658753122","1621.79473576748","1665.41356786861","1748.62739919027","1838.31577196958","2048.40421214286","2069.40639515392","","",
"Sao Tome and Principe","STP","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1481.5","1481.5","1481.5","1481.5","1481.5","1448.3","1433.3","1466.7","1508.2","1516.1","1548.4","1538.5","1529.4","1514.3","1527.8","1515.2","1515.2","1515.2","1500","1500","1515.2","1515.2","1500","1555.6","1516.7","1500","1600","1764.7","2000","1928.6","2117.6","2222.2","2195.9","2263.2","2222.2","2250","2222.2","1931.4","2097.3","2230","2173.9","2107.4","2131.1","2145.7","2228.2","2454.5","2307.7","2153.8","1538.5","1581.9","2102.8","2103.8","2101.7","2099.5","","",
"Suriname","SUR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2763.4","2897","2705.3","2890.2","2994.4","3330.9","3527.9","3267.7","3479.6","3708.3","3391.6","3284.2","3640.6","3656.4","3675.3","3559.9","4077.4","4051.7","3999.7","3959.5","3958.1","4144.6","3649.7","4031.7","3990.2","3985.5","3812.7","3811.1","3731.5","3765.1","3813.4","3795.1","3694.9","3957.8","4026.5","3700.7","3980.7","3756.5","3718.7","3896","3767.3","3921.2","3693.8","3559","3597.8","4128.7","4252.7","4188.7","4208.9","4232.4","4132.7","4361.9","4495.8","4433","","",
"Slovak Republic","SVK","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3775","4302.2","4114.1","4012.7","4399.2","4053.8","3856.7","2709.2","4088.8","3895.1","3135.1","4640.8","4511.8","3974.1","3561.2","5175.3","4333.2","3737.2","5008.5","3829.1","4490.4","6038.7","","",
"Slovenia","SVN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3278.9","3765.1","5016.8","5000.8","4861.4","5632.3","5793.1","5186.4","4803.1","4734.5","6117.9","4007","5812.6","5996.4","5104.9","5338.5","5464.2","5256.5","5966.7","6357.8","5747.4","4603.3","6481.3","","",
"Sweden","SWE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2812.7","2644.7","2550","3237.6","3156.2","2543.8","3258.5","3394.9","2678.2","3240.7","3535.8","3368","3084","4191.4","3378.1","3427.3","3375.7","3699.6","3436.1","3520.8","3827","3923.9","3653.5","4492.1","3779.1","3907.7","3820.8","3681.5","4325.1","4963.7","4492.6","3359.4","4758.9","3891.4","4358.6","4893.6","4718.3","4379.7","4276.3","4560.3","4583.3","4780.4","4584.5","4892.9","4932.3","4292.2","5150.8","4820.5","5078.9","4510.4","4712.9","5101.8","5123.5","5646.9","","",
"Swaziland","SWZ","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","469.3","486.1","541.1","477.8","482.9","453.4","685.1","552.1","619.5","648.2","1619","1753.5","1160.6","1554.3","1418.7","1469.2","1322.5","1803.3","967.1","1381.4","1685.4","901.5","720.2","1802.8","2045.5","1487","1288.9","1313.9","1053.2","1284","1050.4","1554.4","1381.2","1272.1","2169.6","1756.6","1906","1897.7","1634.1","1633.3","1416.7","994.6","1022.4","1244.1","1314","1418.4","560.5","995.4","1283.7","1199.3","1335.5","1328.9","1360.3","935.5","","",
"Sint Maarten (Dutch part)","SXM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","528.6","987.1","820.3","762.4","893.9","618.4","869.9","718.2","861.9","346.5","588.7","1256.6","293.8","1001.9","788.2","1027.7","622.7","921.5","673.2","1420.4","1330","792","936","584.5","935.1","1167","814.7","1660.6","334.7","750","922.3","1174.7","1489","1536.4","1661.1","1853.1","1272.9","1584.6","1072.4","1148.6","2269.7","1993.5","1999","1657.5","1711.4","2002.3","1622.4","896.7","1707.7","1231.9","1679","1643.3","1576","1063.5","","",
"Turks and Caicos Islands","TCA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","592.2","544.1","758.6","635.4","546.6","658.7","668.8","669.3","727.3","705.7","634.9","482.6","512.7","645.6","578.8","510.8","523.3","515.4","491.7","546.6","721.9","675.8","522.6","503.8","624.2","584","554.3","734.4","549.2","559.2","618.6","729.9","501","746.5","585.5","601.3","582","694.6","662.5","528.5","634.7","670.9","790.5","671.2","761.7","749.5","799.3","811.8","598.3","762.8","632","931.5","822.8","855.7","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1274.17074737354","1380.17578430176","1510.86328029762","1598.04202043472","1683.29644110001","1765.81214438565","1820.2821583517","1842.7534578667","1847.12833983341","2042.20100112202","2078.46132173311","2016.91542252428","2152.40694902279","2239.1224043152","2303.19792329552","2355.2722839105","2296.37440211069","2537.30869414911","2728.05772243203","2695.30412524692","2822.67998517683","3127.1817319697","3304.18130705709","3489.62744756881","3394.67509682594","3451.91229620416","3513.04539731832","3479.60436599747","3570.98178495512","3792.3038798861","3754.5714602398","3847.89776471751","3997.14284926161","3975.53864703893","4083.01278270154","4265.02759206364","4216.34766159564","4306.34093271784","4301.41424130967","4214.8115045195","4253.05616945241","4338.76314524321","4339.82150991191","4572.84924255314","4617.20507956062","4755.76543354142","4735.88404696781","4905.94479929549","4863.33931917608","4920.94117690652","5063.45685743498","5182.62063616006","5231.34245884785","5266.29769962668","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1388.35025693308","1386.02613726054","1531.00796424708","1450.75517407636","1592.76068445801","1734.02038857328","1758.38080500481","1707.05709410215","1779.58666358759","1678.86595012552","2067.2429804437","2137.68318566722","2034.39382712621","2056.55026199041","2159.72792811739","2458.62322811472","2323.37144097518","2419.59613187727","2330.20557589939","2361.67654198306","2348.71125280299","2617.84812537291","2444.69298694227","2684.43411774713","2503.74368112983","2730.82150758521","2650.45039480628","2734.96180672899","2611.2157558502","2790.36787076778","2816.17110314337","1945.61153706805","1941.229184891","1754.62914241256","1706.89907960497","1687.5155127019","2051.33221184552","1828.31771024256","1925.62967214592","1813.86061757146","2202.1450862746","2229.78320765408","1985.96268705804","2350.72552184381","2271.27167272756","2243.74156804165","2161.58007055537","2612.83585374297","2547.92339915132","2331.67239937908","2795.74189774108","2325.55919414834","2832.6380506998","2983.05893527177","","",
"Togo","TGO","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","465","477.4","513.3","502.1","452.5","467.7","463.2","571.7","726.7","812.5","902.7","974.3","859","919.6","970.5","830.9","844","757.2","822.6","635.7","728","868.6","748.5","892.4","840.4","787.9","721.3","843.8","917.9","746.8","762.7","863.3","877.6","721.7","849.3","811.4","981.1","835.4","1060.8","1058.3","1150.3","1131.1","1154.7","1094.8","1132.6","1130.7","1121.6","1144.4","1242.9","1187.4","1226.3","1112.4","1090.1","1153.1","","",
"Thailand","THA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1675.5","1737.2","1891.8","1830.1","1786.3","1842.8","1775.8","1821.9","1905.2","2075.8","1993.2","1781.4","1957.8","1878.8","1889.4","1899.5","1592","1968.7","1837.9","1911.1","1983.4","1918.9","2050.5","2102.6","2125.4","2089","2006.3","2203.5","2143.1","2009.2","2295.4","2254.1","2292.9","2409.4","2507.5","2525.7","2458.1","2565.3","2537.4","2719","2859.5","2968.2","2968.4","2931.1","3015.7","2978.9","3058.7","3034.2","2975.8","2976.2","3184.7","3251.5","3216.5","3144.4","","",
"Tajikistan","TJK","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","993.7","964.2","880.8","915.9","1038.8","1314.2","1235.3","1235.5","1310.7","1397.9","1889.3","2100.6","2150.4","2164.4","2158.7","2440","2141","3119.4","3117.2","2519.3","2891.1","3159.4","3167.9","","",
"Turkmenistan","TKM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2210.6","2333.6","2610.7","1700.7","824.2","1186.4","2148.6","2270.7","2122.4","2319","2921.1","2769.5","2931.6","2926.7","3288.4","2974.3","2386.1","1939","1700.3","2721","2639.3","3047.5","2627","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1272.48436145888","1335.19859994018","1308.24405129827","1388.31561691562","1362.90308220447","1366.6011239963","1429.97133276131","1347.62463567755","1412.75675607225","1533.11612273593","1494.01105848152","1445.66412196176","1613.6702305205","1661.08032566284","1624.80209765882","1629.07811052405","1691.77256738668","1710.20836257328","1726.19359776989","1796.6898962439","1994.89939865261","1985.67349222691","1981.48654966064","2094.12735535801","2138.55543932087","2033.78989469275","2097.17036777427","2092.03462099459","2109.24005471739","2090.18308994397","2141.50579270586","2426.41845131642","2528.67971897893","2432.33730774385","2572.14207422458","2564.69358280209","2661.24611967294","2852.7429223235","2805.94419817385","2857.44610020002","3036.96099811419","2931.76534049171","3183.81372597934","3174.61054643838","3191.9476009267","3246.28431090171","3531.83475618834","3672.45847204521","3360.410595605","3861.15322431004","3815.02739704045","3969.54280561189","4189.17523033186","4177.96372853386","","",
"Timor-Leste","TLS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1404","1217.2","1194.5","1154.7","1197.1","1240.7","1280.1","1477.5","1355.9","1276.8","1233.3","1421.4","1476","1583.3","1500","1400","1414.6","1320","1280.7","1269.8","1305.1","1296","1292.3","1374.6","1334.8","1335","1420.4","1523.7","1601.4","1608.1","1737.5","1735.4","2031.7","2025.2","2017.4","2046.6","1779.4","2094.9","1555.8","1936.8","1338.7","1667.2","1443.4","1562.7","1541.9","1503.4","1276.1","1442.7","2315.5","2451.4","2586.1","2089.9","2656.4","2923.1","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","804.158384894838","1102.29907836921","1032.289822347","978.902922111707","1020.4943886453","914.304962778982","998.205566449379","1160.88357054508","1072.91237650718","1014.02046483988","1104.40452311835","1223.05403556146","984.850421488539","1109.5288916105","1146.43345437757","1247.22824007449","1041.34068526833","1192.32725354051","1148.73093779507","1245.86440831841","1137.97806217061","1267.88533628483","1126.71257066021","1173.37456168815","1296.08712309831","1435.42378730375","1303.71808757124","1553.64840154073","1293.5320551025","1471.14816652695","1635.93313198604","1526.82594848642","1558.66438331236","1866.06261296441","1769.8970837316","1981.83398306244","1848.30976580047","1939.85957836668","1888.80314826209","1769.87733271961","2041.17693146183","2275.39881590941","2358.11948991023","2290.4689709193","2135.53591496353","2487.28852844413","2188.38417426991","2161.44307491335","2539.71022491003","2271.07901955248","2245.17116529099","2233.62692119055","2414.42908996394","2282.40926020455","","",
"Tonga","TON","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1018.98030015304","991.877612567078","1039.4064896432","1061.74808115344","949.056415658563","940.888316630597","1066.73096121683","1122.42727747456","1143.60138629118","1200.69142395345","1184.71778458381","1166.58379609985","1232.18162976514","1167.07007046355","1330.79723593943","1280.64770964757","1395.00463296383","1426.48882764046","1313.78445414896","1438.38129525465","1477.39711421761","1436.58620421703","1631.78653722227","1613.6956413723","1645.97697598674","1657.61548054453","1646.90587438201","1806.01061936279","1945.49897568425","1926.13908727729","1961.27283478481","2044.77917320111","2099.93573667086","2095.48104371565","2127.0412220855","2189.70516344517","2228.538367387","2275.96767053387","2353.26614318016","2375.90527983385","2460.12443251717","2304.92461177375","2466.68217372878","2436.4345658713","2530.65321700906","2552.70226071254","2702.77620032572","2747.058071638","2738.69406834755","2802.58365582066","2952.15588572529","3040.16071041916","3054.94063424147","3083.46469678388","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","805.838846260799","821.990762225145","821.698496045164","789.580768903594","767.411357634551","771.993613619413","919.274176733614","794.032487583741","802.596411350746","829.32350899889","900.76569211453","917.265786307844","799.713655805162","1022.46699139366","1008.00081735415","953.142849954331","1016.45228176147","1031.64166741432","1007.44656719902","1064.53565374802","1239.83913593911","1075.89831130651","960.130496003621","923.476720285394","1055.75323686425","1050.10865817313","1035.18350495656","1098.37486419722","1130.65982670147","1053.16249842989","1063.94105816092","904.863454896268","1060.13650405155","1043.9971160861","990.877661855247","1137.37774244715","1053.55432062741","1071.63575275432","1108.99545554343","1130.84220782606","1129.46979941784","1134.53138341335","1112.20298027853","1175.10821222809","1166.40464446959","1236.65092864867","1216.766038126","1299.02854759603","1308.30725093156","1385.17628476584","1293.27652137532","1412.78924937293","1344.6517342217","1451.69798032468","","",
